Raman Shift,sample_1.txt,sample_10.txt,sample_11.txt,sample_12.txt,sample_13.txt,sample_14.txt,sample_15.txt,sample_16.txt,sample_17.txt,sample_18.txt,sample_19.txt,sample_2.txt,sample_20.txt,sample_21.txt,sample_22.txt,sample_23.txt,sample_24.txt,sample_25.txt,sample_26.txt,sample_27.txt,sample_28.txt,sample_29.txt,sample_3.txt,sample_30.txt,sample_31.txt,sample_32.txt,sample_33.txt,sample_34.txt,sample_35.txt,sample_36.txt,sample_37.txt,sample_38.txt,sample_4.txt,sample_5.txt,sample_6.txt,sample_7.txt,sample_8.txt,sample_9.txt
2960.48,229.6667,536,469.6666,248,472.6666,294.6666,409.3333,460.6666,334,315.3333,218.3333,616,451,864,862.6666,1008,537.3333,658,434.6667,396.3333,384.6667,395.3333,910.6667,324.3333,366.6667,422,764,828.6667,1031.3333,665,673,833.6667,158,81.3334,631.6666,647,547.6666,770.3333
2961.72,227,540,505,329.6666,449.3333,352,458.3333,422,335,315.6666,191.3333,562,413.6666,868,809.6666,973.3333,583.6667,681.6667,517,447,432.3334,455,878.3333,382.3334,388.3334,486.3334,768.6667,853.3334,1115,661.3334,680,825.6667,167.6667,59.3333,645,626.6666,537.3333,840.3333
2962.97,259.3333,480.3334,473.3334,295.3334,484.6667,330.3334,427.6667,468,361.3333,315.6667,218,563.6667,374.6667,824,773,940.6667,540.3334,689.6667,482.6667,413.6667,427,456.6667,800.6666,382,351.6667,467,719,774.6667,970,663.6667,648.3334,758,125,110.6667,643,652.6667,571.6667,811.6667
2964.21,215.3333,508.6667,481,288.3334,504,276,423.3334,385.6667,362.3333,263.3333,170.6667,564.6666,333,765,736,848.6667,467,654,463.3333,398.3333,348.6667,409.6667,790,301.6667,305.6667,398,685.6667,743.6667,936,623,599.3333,719,156.6666,67.3333,565,587,500.3334,740.6667
2965.45,164.3333,482.6667,472.6667,274.6667,432,325,444,440,363.6667,314,232.3334,512.6667,388,776,749,886.3334,546.3333,688.3333,458,405.6666,354,421.6666,794,315.6666,356.6666,388.6666,619.6666,735,932,655,633,697,162.3333,22.3333,514.3333,575.3333,514,715.3333
2966.69,194.6667,430.6667,410,259,466.6667,285.6667,404.3333,371.3334,269,258,175,456.6666,353,781,698.6667,795.6667,491.6667,617.6667,424.6667,406.3333,371.6667,410.3333,731.6667,315.3333,366,398.6667,647.6667,731,906,617.3333,658.3333,709,178.3333,66,566.6667,579.6667,502,702
2967.93,173.3334,527.6667,476,314,504,311.3333,414,416.6666,282,233.6666,190.3333,497,360.6666,711,629.6666,779.6666,452,558,415.6667,382.6667,317.6667,351,711.6667,305,310.3333,368.6667,616,679.6667,846,564,541,595.3333,129.6667,88.3333,580,559.3333,539.3333,736.3333
2969.17,210.3333,427.6667,464,260.6667,425,276.3333,416.6667,388.6666,312,271,162.3333,506.3333,297.3333,669.3333,612.6666,740,495.6667,631.3333,504.3333,403.3333,406.6667,399,611,323.6667,328.3333,438,617.3333,692.6667,876,596.3333,643.6667,624.6667,131.6666,144.6667,526,518.3333,464.3333,657
2970.41,151.3334,443,437,245.3334,410,279,373.3334,354.3333,308,295.6667,173.6667,423.3333,319.3333,658,589.6667,739.6667,499.6667,572,430.6667,393,381.3333,424.6667,608.3333,325,351.6667,419,593,662.6667,839.6667,607,616,598.3333,128,44.6667,462,504,461,649
2971.65,110.6667,444,426.6667,329.3334,453,301.3334,397.3334,339.3333,300.6666,245.3333,184.6666,379,317,662.6666,552.3333,666,462,562,385,351,358.3333,381,580.3333,308,274,355.6666,575,563.6666,770.6666,569.6666,514.3333,518.6666,140.3333,25.3333,475.3334,518.6667,490.6667,644.3334
2972.89,127.3334,397.6667,449,310.3333,441.6667,276.6667,384.6667,385.6667,305.3333,281.3333,202.6667,465.6667,344.3333,664.3333,542.3333,639.3333,456,544.6667,432,394.3334,358,366.6667,551.6666,303,313.6667,388.6667,513.6667,609,765,542,581.3334,528.3334,102.6667,57.3333,474.3333,452.6667,472.3333,618.6667
2974.13,136.6667,375.3334,402.3334,231.6667,413.6667,258,353,361.6666,283.6666,236,131.3333,403.6666,272,600.6666,527.6666,561.6666,400,516,399,362.3333,291.3333,352,539.6667,239,277.3333,309.6667,465.3333,578,706,531,519.3333,476.6667,87.3333,95.6666,437.3334,448.6667,425.6667,603.6667
2975.37,93.6666,358,413.6667,218,432.3333,288.3333,354.6667,345,293.6667,280.3334,155.6667,333.3334,289.3334,559.6667,535,602,436.3333,473.3333,361.6666,371.3333,331.3333,361,517,268.3333,271.6666,334,460.3333,545.3333,696,544.6666,528.3333,455.3333,124,57,418.6667,420.6667,403.6667,564
2976.61,108,356,368.6666,242.3333,345.3333,238.6666,343.3333,328.6667,273.6667,246,203,329.3333,270.3333,543,445,574.6667,414,497.3334,370.6667,341,367.3334,356.3334,505,319,315,389,459.6667,525,684.3334,529,553,455.6667,115.3334,72.6666,377.3333,412.6666,421.3333,557.3333
2977.84,118.6666,338.3334,394.3334,224.6667,357.3334,239,324.3334,324,312.3333,282.3333,197.6667,323.6667,270.3333,617.6667,499.3333,562.3333,430.3334,511.6667,425.6667,392,362.6667,388.3334,497,322,322.3334,392.6667,508.6667,564,672,535.3334,560.3334,433.3334,81.3334,79.6666,406,406.3334,404.3334,528
2979.08,92.3333,306.6667,389,236.3333,367.6667,264.6667,330,370.3333,276,253.6666,148.3333,290,270.6666,570.6666,458,543.3333,408.3333,456.6667,396.3333,326,328,336,487,248,273,292,420,489,639,544.3333,539,397,82.6666,53,374.3333,406.6667,409,516.3333
2980.32,85.6666,352.6667,435,269,435.6667,297.3333,353.6667,289.3334,224.3334,232.3334,163,287.3333,227.6667,514,398.3334,515,409.6667,478.6667,358,367,316,310,446.3333,302.6667,289,354.3334,424.3334,497.3334,611.3334,538.6667,544.6667,427.3334,130.6667,70.3334,386.3333,413.3333,444,549
2981.55,75.6667,303,391.6666,205.6666,337.3333,221,327.6666,289.3333,254.6667,235,183,274.6667,208.3333,500.6667,398.3333,497.6667,396.6667,457.6667,372.3334,337.6667,316.6667,335.6667,442,286.6667,296.6667,338,412.6667,475.6667,615,514.3334,540,377,156.6667,51.6667,362.6666,374.3333,420.6666,508.6666
2982.79,95.3334,275,435,210.6667,346,260.6667,350,318.3333,300.3333,263,159,270,239,539.3333,443.3333,495,383,455,340,323.3333,302,333.6666,406.3333,241.3333,267.3333,338.6666,413.3333,454.6666,594.3333,487,516.3333,369,80.3333,68.3333,363.3333,434,424.6667,528
2984.02,117.6667,298.6666,377.6666,254,369.6666,211.3333,323.3333,333,265.3334,260,174.6667,258.3333,203.6667,533.3334,398,470,411.6667,490,388,349.3334,314,380,392.3334,281,295,357,411.3334,485.6667,608.3334,529,516.6667,379.3334,121.6667,36.3333,328.3333,393.3333,451.6666,493.6666
2985.26,76,306.3333,352.6667,259,353.6667,247,301,284.3334,251.3334,236.6667,139,237.6666,248.3334,529.6667,405.3334,464,325.6667,380.6667,307,293.6667,272.6667,273,408,225.3334,230.3334,286.3334,331.6667,406,542.3334,502,435.6667,297.3334,94,59,349.6667,347,396.6667,487
2986.49,81.3333,318,414.6667,237,340,265.3334,348,278,239.3334,247.6667,153,243.3333,217.6667,460,357.6667,407,321.3333,394,338.6666,325.3333,267.3333,286,403.6667,217,242.3333,304,374.6666,454.3333,562,431.6666,495.3333,307.3333,65,53.3334,384.6667,422.6667,407.3334,513.6667
2987.72,113,295,370,225,341,246,327.3333,301.3333,281.3333,219.6666,155,271.3334,218,432.3333,377,442,350,444,332.3333,306.3333,296,317,367,229.6666,225.3333,291.6666,372,404,522.3333,475.6666,470,318,88.3333,79,298.6667,388.3333,392.3333,444.6667
2988.96,57.3333,260.3333,355.6667,173.6667,325.3333,168,294.3333,324.3333,281.6667,280.6667,173,243.3333,222,476.3333,367.3333,468.6667,355.3333,407.6666,269.6666,303,304.3333,299.3333,365.6666,251.3333,262,343.3333,373.6666,398.6666,567.3333,484.3333,500.3333,336.3333,104.3333,50.3334,281,281,377,414.3333
2990.19,37.6667,298.3333,371,229.6666,315.6666,184,300,287.3334,239.3334,236.6667,119,277.6667,218.6667,461.3334,338,452.3334,328,393.6667,285.3334,308,285,296.3334,339.3333,240.6667,214.6667,308.3334,337,426.6667,491,452,450.3334,282.3334,95.6666,41.6666,321.3333,346.3333,386.3333,452
2991.42,21.3334,294.6667,313.6667,255.3333,304.6667,248.6667,285.6667,266.6667,246.3334,233.3334,204.3334,223.3334,235.3334,476.3334,358.6667,444.6667,332,385.3334,320.3334,280,246,284,351.6667,202.3334,209.3334,278.6667,338.3334,379,519.3334,435.3334,446,316.3334,76.6667,85,353,320.6667,378.6667,442
2992.65,83.3334,212,320.3333,172.6666,323,195.6666,272.6666,254.3333,250.6666,204,134.3333,215.3333,209,387.6666,330,373,317.6666,415.6666,304.6666,308,262,293.3333,353.3334,211.3333,250.6666,308.6666,332.3333,384.6666,500,393.3333,442.3333,300.6666,47,75.3334,306.6666,310.6666,322,428
2993.88,58,271,326,181,287.3334,210,299.3334,256,221,239,167,303.6667,187.3334,441,333,387,340.3334,394.6667,293.6667,281.6667,273,258.6667,357.3333,216,215.3334,249,357,381.3334,507.6667,453,439,321.3334,85.3334,35,305,322.3334,333,426
2995.11,59,286.6667,332.6667,197.3333,296,180,245.6667,242,199,196.6666,149.3333,211.3333,209.3333,434.3333,361.3333,425.6666,326,323.3333,294,243.6666,248,259.6666,367.3333,208.6666,208.6666,262.3333,335.3333,362,491,409.6666,438,309.3333,105.6667,55,279,345,353.3333,448
2996.34,82.3333,224.6667,312.3333,159,264,178.3333,220.3333,265.6667,234,207.6667,143,217.3333,204.6667,445,328.6667,421,312,330.3333,233.3333,241.6666,198.6666,255.3333,325,211.6666,164.6666,273.3333,296,358.3333,472,389.3333,433,287,87.6667,97,277,304.6667,325.3333,393.6667
2997.57,90.6666,292,362.3334,235.3334,301.3334,242.3334,296,249.6666,234.3333,218.6666,144.3333,241,227,429.3333,351.3333,437.6666,337,339.3333,248,288.3333,228.3333,277.3333,370,206,218.6666,265.6666,345.3333,360.3333,472.3333,433.6666,408.6666,287,94,30.6667,369.6667,309.6667,361,461.6667
2998.8,94,238,254.6667,210.6667,255.3334,185,242.3334,249.3333,205.6667,211.3333,135,278.3334,206,405,361.6667,416,291.6667,364,295.3334,249,245,226,419.3333,185,217,252,332,368,502,378.6667,454.6667,304,68,65.6667,280,320.3334,286.3334,414
3000.03,42.6667,276.6667,306.3334,167,286,207.6667,225.6667,270.6667,216.3333,211,125.3333,240.3333,220.3333,408,413,446.6667,322,373.6666,304.6666,301.6666,288,286.6666,393.3333,223.3333,213,286.6666,366.3333,417,509.3333,401,403.6666,405.6666,145.3333,16.6667,290.6667,333.6667,334,406.3334
3001.26,71.6667,227.6667,322.6667,153.3334,285.3334,194,281,254,223.6667,230,169.6667,264,245.3334,470.6667,367,453.3334,297,342.6667,225.6667,236.3333,221.6667,239.3333,420,177,155,203.3333,315.6667,369,460.3333,352,375.6667,278.6667,82.3333,56.6667,288.3334,327.3334,348.3334,408.6667
3002.49,64.3333,254.3333,326,198.3333,302.3333,198.6667,276.3333,277.6666,240.3333,209,196.3333,265.3333,233.3333,432.3333,412,482.6666,273.6666,338.3333,247.6666,224.3333,194,243.3333,353.3333,147,162,225.6666,318,342.3333,479,350.6666,406.6666,356.6666,65,113,329.3333,327.3333,347,453.3333
3003.71,114.6667,299,272.3333,195,262.3333,187,244,224.3333,194.3333,164,108,230,195.3333,401.3333,340,414,288.6667,360,243.6667,222,232.3333,213,395.6667,195.3333,176.6667,271.3333,367.6667,405.6667,466,355.3333,381.6667,353,161,16.6666,335.6666,296.3333,248.3333,417.6666
3004.94,125.6667,279.6666,263,168.3333,265.6666,186,240.6666,266,224.6667,201.3333,148.6667,264.6667,246.3333,420.6667,407.3333,462.6667,315,349,231.6667,229.3334,241.6667,234.6667,455.3334,176,178.3334,245.3334,354,366.6667,476.6667,314,380,333,108.6667,56,335.3333,306,320.6666,440.3333
3006.17,92,237.3333,273.6666,144,268.3333,187.6666,250.6666,281.3333,241,207.3333,161.6667,312,254,432.6667,441.6667,452.6667,276.3333,329.3333,278,214.3333,168,245.3333,395.3333,181,163,207.3333,341.3333,342,456.6666,352,351.3333,353.3333,102.3333,58.3334,266.3333,294.6666,325.6666,400
3007.39,48,280,328.3334,171.3334,282.3334,193,259.6667,192.6666,187.6666,140.3333,97.3333,264.6667,159.6666,323.3333,382.3333,369.6666,249.3333,327,246.3333,211,219.3333,212.6667,425.6666,144.6667,164.6667,199,328.6667,384.6667,463.6667,327,374.6667,353,66,95.6666,322.6667,308.3334,296.3334,396.6667
3008.62,97,299,262.3333,172.3333,225.6666,177,261.6666,251.3333,160.6666,188.6666,133.6666,266.3334,199,426.6666,388,501.3333,277,319,212,245.6666,222.3333,258.3333,438,177.3333,189,227.3333,365.3333,397.6666,499,329.6666,377,363.6666,111.3333,69.3333,318.3333,274.3333,293.6666,417
3009.84,81.6667,239.3334,233.6667,104.6667,221,132.3334,198.6667,170.6666,201.3333,139,114.3333,263.3333,242.3333,383,360.3333,440.6666,266.6667,338,238,233.6667,211.6667,235.3334,429.3334,186.6667,184.3334,233.3334,345.6667,340.3334,458.6667,313,368,357.3334,123.3333,50.3334,285,232.6667,261.6667,369
3011.07,89.3333,227,265.6666,177.3333,235.3333,188.3333,235.3333,230.6667,200.3333,211.3333,99,228,238.3333,344.6667,397.3333,433.6667,286,320.3333,230.3333,210.6666,192.6666,217.6666,459.6667,188.3333,148.6666,200.6666,338,383,444.6666,293.3333,341.3333,394.6666,89.6666,39.3333,295.6666,292.6666,251,364.6666
3012.29,83.6667,223.6666,230.3333,121,206.6666,151.6666,199.3333,275,230.3334,205,136,251,231.6667,375.3334,380,444,280.3334,306.3334,177.6667,213.3334,214,217.6667,398,183.3334,174,185,287.6667,326.3334,435,300,326.3334,327.3334,51.3333,75,257.6666,290.3333,260.3333,320.3333
3013.51,76,249,240.3333,119.3333,218.3333,148,203.6667,229.3334,206.3334,193,129.6667,235,215.6667,384.3334,367,454.6667,262.3334,321.6667,292.6667,253.6667,226,246.3334,390.3333,183,206.6667,288,344,376.6667,460,342.6667,388.3334,348.3334,105.3334,36.6666,273.6667,268.3333,268,327
3014.74,68,223.3333,273.3333,143.3333,239.6667,187.6667,214.6667,224.6666,192.3333,176.3333,130.3333,251.6667,207.3333,334.3333,315.3333,392.3333,275.6667,321,229.6667,239,229.3334,221.3334,404,150.6667,141.3334,212,299.6667,323,431.6667,305.6667,318.6667,324.3334,83.6667,85,285.3333,265.6667,299.3333,348
3015.96,88,195,276.6667,152.6667,226.3334,153.6667,224.6667,201.3333,223,168,122.3333,196.3334,197.3333,357,318,329,186,267.3334,175.6667,200.6667,151,188.3334,278.6667,118,139.6667,130,254.3334,270.3334,367.3334,271.6667,303.3334,276.6667,108.3333,71,246.6667,254.3334,222.3334,343
3017.18,43.6667,221,232.3333,182.6667,252.3333,170.3333,243,216.6667,144.6667,141,121.3334,219.6666,169.3334,308.3334,299.6667,351.3334,242.6667,261.6667,208,193.3333,188.6667,190.6667,319.6667,134,125.3333,208.6667,256,312,382.3333,266.3333,379.3333,263,70,53.6667,241.3333,256.3333,278.3333,326.3333
3018.4,38.6667,174.3334,216,115,189,148,183.3334,181,117.6667,144.6667,94.6667,223,173.3334,280.3334,293.6667,308.6667,261,282,231.3333,242,241,237,325.3333,167,184.3333,189,267.3333,302.3333,376.3333,288,305.3333,270.3333,112,63.3333,206.6667,220.6667,229.6667,286.6667
3019.62,27,183.3333,222.6666,148.6666,217.3333,148.6666,215.3333,222,159,200.6667,137.6667,182,203.6667,307.6667,297,346,209,237.3334,172,201,169.3334,197.6667,275.3333,129.6667,121,138.3334,212,189.3334,322.3334,266,296.6667,195,52.3333,18,218.3333,230.6666,204,265.3333
3020.84,4.3333,174.3333,231.3333,149,205.3333,163.3333,192.6667,178.3333,202,133.3333,83.6666,155.3334,127,226,248.6666,271.6666,199.3334,221.3334,175.3334,185,177,194.3334,236.6667,134.6667,110.3334,173,206.6667,261,300,221.6667,315.6667,218,75,46.3333,216.3333,185.3333,211.3333,291
3022.06,2,154.6667,166,108.6667,179.6667,128,182.6667,138.3334,142.3334,151,91,132.6667,110,245.3334,208.3334,256.3334,206,248,175,176.3333,150.6666,180.3333,313.3333,159.3333,139.6666,172.3333,240.6666,240.6666,314,254,299.3333,180.3333,69.3333,99.3333,184.6667,189.3333,214.3333,249.3333
3023.28,41.3333,205.6667,245.6667,122.3334,217,130.3334,214.3334,194.3333,131.3333,130,94.6667,103.6667,142.6667,250.3333,218.3333,275,243,250,180,221.3334,154,242.6667,258.3333,143,134,195.3334,224.6667,208,266,273.6667,307,211,73,53.3334,206,256.6667,257,255
3024.5,21,164.3333,248.3333,161.6667,195.3333,166.3333,213.3333,169,189,151,96.6667,144,141,241.3334,223,234.6667,198.3334,215.6667,174,152.3334,153.3334,140,209.3333,127,126.3334,152.3334,181.3334,193,270.6667,240,275.3334,166.6667,86.3333,48.6667,204.6667,207,205.6667,270.3333
3025.72,48.6667,150,226,110.6666,195.6666,149,208.3333,122.3333,161.3333,128,96,159.3334,121.6667,240,196.6667,253.6667,222.6667,207,205.6667,181.6667,205.3334,205.6667,236.3334,146.6667,168,171.3334,203.3334,229,301.3334,266,307,152.3334,74.6666,64,188,145.6666,205.6666,258.3333
3026.94,-41.6667,100.3333,176,103.3333,156,121.6667,156.6667,133.6667,126.3334,142.3334,106.3334,104,137,184.3334,187.3334,211.3334,200.6667,179.6667,200.6667,193,177,211.3334,223,150,115,170.3334,174.6667,212.3334,264,242,319.6667,176,39.3334,8,144.3333,122,184.6667,200
3028.16,44.6667,142.3333,211.3333,171.3333,215,161.3333,160.3333,191,192.6667,167.3334,117.3334,129,153.3334,230.6667,232,247,169,153,129.3333,151.3333,117.6666,144,183.3333,103.6666,114,110.3333,121.3333,162.6666,208.3333,187.6666,228.6666,109.3333,36,57.6666,178.3333,197,194.6667,240.6667
3029.38,50.6667,122.6666,209.3333,113.6666,176,151.3333,199.6666,150,161.6667,114.3334,104,149.6667,146,211.6667,160,223.6667,173.3333,179,171.3333,132.6667,141,142.6667,173,108.6667,116.3333,156,145.3333,188.6667,199.6667,215,250,122,29.3333,107,164.6666,198,211,221
3030.59,-5.3333,127,195,92.3333,160.3333,125.3333,148.6666,146.3333,156.3333,135.6666,116.6666,110.3333,125.6666,205.6666,170,190.3333,189.3333,180,160.6666,175.6666,168.3333,180.6666,120.3333,137,138.6666,168.6666,177.6666,142,224.3333,210.3333,282,121.6666,69.3334,56,128.6666,144,198,218
3031.81,32.6667,178.6667,248.6667,152.6667,150,184,217,211.6666,191.6666,168,115.3333,89,147,231.6666,194,227.3333,171.6666,160.6666,146,163,128,168,120.3333,122.3333,100,162.6666,136,124,236.6666,230,251.6666,119.3333,67.3334,15.6666,176.6667,166.6667,218,255.3333
3033.03,22,140.6667,229.6667,162.3333,211.6667,122.6667,220,166.3334,197.6667,137.3334,118.3334,91.3333,146.6667,264,193.6667,221,221.6666,211,205,181.3333,184,188.3333,179.6667,146.3333,150,181.6666,174.3333,163.3333,200.3333,245.6666,271.6666,132.6666,36.3334,72.3333,173.3333,164.6667,191.6667,198.3333
3034.24,-8,90.3333,192.6667,137.3333,163.6667,134.6667,157,161.6666,106.3333,130.3333,93.6666,110,118.6666,174.6666,123.6666,206.6666,201.6667,215,181.3334,167.3334,180.6667,180,189.6667,117,142,146.6667,147.6667,179.3334,200.3334,215.6667,294.6667,113.3334,76.3333,34,96,111.6667,182,205.6667
3035.46,-5.3334,127,199,105.6667,163.3333,145.3333,138,112.3333,127,100,66.3333,105.3333,92,156.3333,119.6667,148.3333,162,145.3333,129.3333,109.3333,95.3333,137,93.3333,77,93.3333,89,103.6667,111.3333,159.3333,177,210.3333,89.3333,63,50.3333,143.3333,145,186.3333,192.6667
3036.67,-5.6667,146,209.3333,118.6667,188,135,169.3333,138.6666,165.3333,135.3333,93.6666,72.3333,114.6666,187.6666,188,158.6666,198.3334,159.6667,187,193,150,170.6667,188.3333,130.6667,140.3334,170.6667,202.3334,152.3334,183,209.6667,257.6667,145.6667,56.6667,34,159.6667,168.6667,182.6667,203
3037.88,-12.6667,71.6667,182.6667,135,174.3334,114.3334,177.3334,136.3333,170.6666,145.3333,95,128.6666,118.3333,198.6666,141,170.3333,179,171.3333,163.6667,163.6667,188.3333,168,144.3333,114,131.3333,138.3333,124.6667,137.3333,204.3333,213.3333,260.3333,71,71.3333,51.6667,159.3334,131.3334,165.6667,201.6667
3039.1,-31.6667,84.3334,208.3334,113,129,145.6667,175.3334,158.6667,117.3334,138.3334,102.3334,108.6667,123.3334,148.3334,148.3334,140,134.3334,147.3334,155,183.3334,175.6667,156.3334,186.6667,105.3334,84.3334,136.3334,98,133.6667,168,191,230.6667,77.3334,16.3333,77,106.6667,126.6667,160.6667,176.6667
3040.31,20,129.6667,175,110,167.6667,146.6667,200.3333,131.3333,133,132,108,98.6667,134.6667,177.3333,128.6667,157,160.3334,170.6667,189.3334,182,144,175.6667,81.3333,135.6667,80,157.6667,137.3334,131.3334,167,210,246,96.6667,24.3333,31.6666,108.6667,134.3333,196.3333,155.3333
3041.52,19.6667,126.6666,177.6666,104.6666,195.6666,113,180.3333,138.3333,188,137.3333,107,67.3334,115.3333,191,131.6667,219.6667,227.6667,212.3334,209.6667,176.6667,180,220.6667,143,164,161.6667,183,159.6667,136.6667,220,274,296.3334,153,67.6667,25.3333,106.6666,107.6666,161.3333,196.6666
3042.74,-19.3333,117.6667,195.6667,92.3334,165,137.3334,142.6667,159.3334,154.3334,136,86.3334,67.3333,87.6667,181.6667,149,154.6667,168.3333,149,164.3333,128.6667,159.6667,134.6667,96.6666,122.6667,95.6667,138.6667,129,139.6667,166.6667,191.6667,241.6667,65.3333,60,59,133.6667,130.6667,152.3334,209
3043.95,31.6667,127.6666,174.3333,143.6666,161.6666,156.3333,166.6666,192,164,186.6667,142.3334,74,132.6667,167.6667,166.6667,169.6667,184,176.6667,151.3334,163.3334,165.6667,145,143.3333,148,93.6667,113.3334,141,161.3334,148,166.3334,267.6667,93,27,58.6667,149.3333,130,213.3333,175.6666
3045.16,-15,69.6666,176.3333,127,180.6666,90,169,110.3333,142,139,107.3333,143.3333,74.6666,134.3333,113,154.6666,113,125.3333,103.6667,115,151,114,99.6667,65.6667,75,100.6667,53,91,144.3333,164,154,59.6667,38.3333,56,107.6666,127,133,152.6666
3046.37,40.3333,64.3334,145.3334,59.6667,119.3334,108.3334,141.3334,118.3334,127,86.6667,51.6667,89.3334,85,159.6667,117,131.6667,158.6667,155.6667,131.6667,139.3333,139.3333,145.6667,119,121.6667,91,146.6667,104,102.6667,146.6667,158,238.3333,37.3333,73.3333,21.3334,79,137.6667,106.6667,115.3334
3047.58,10.6666,116.6666,194.3333,88.3333,178.3333,115,170.3333,152,178.3334,102.6667,85.6667,64.3333,140.6667,171.6667,138,151.3334,212.6666,171,177.3333,168.3333,156.3333,159.6666,109.3333,95.6666,126,111.6666,124.6666,130.6666,179,201.6666,212.3333,111,64,65.3334,139,155.3333,158,159
3048.79,43.6666,127.6667,184.6667,156.3334,177.6667,152.3334,153,109,161.6667,163,87.3334,42.6667,106,159.6667,97,145,195.3334,185,198,178.6667,201,188.6667,99,153.3334,160.6667,179,136.3334,165,195.6667,210.3334,242,98,61.3333,38.3334,114.3334,155,213.3334,201.3334
3050,-14,85.6666,161,104.6666,116,138,179.6666,110.6667,101.3334,95.3334,101.3334,106.3333,63.6667,112,127.3334,96.3334,182.6667,146.3333,142.3333,153.3333,129.6667,140.3333,122,110.3333,98,128.6667,104,116.3333,155.3333,214,274.6667,65.6667,32,42.3333,125.6666,130.3333,136.3333,172.3333
3051.21,-14.3334,146,195.3333,128.3333,195,161,161,159,190.3334,128.3334,108.3334,64,98.6667,139,104.3334,134.3334,190,174.3333,164.3333,149.6666,148,171.3333,153,166.3333,82.6666,105.6666,123,127.6666,187.3333,217,256.3333,76.6666,50,38.6667,142.3333,163,193.3333,180.6667
